countryname,indicatorname,year,value
"Korea, Rep.","Life expectancy at birth, total (years)",1995,73.3943902439024
"Korea, Rep.","Life expectancy at birth, total (years)",1996,73.8312195121951
"Korea, Rep.","Life expectancy at birth, total (years)",1997,74.2478048780488
"Korea, Rep.","Life expectancy at birth, total (years)",1998,74.680243902439
"Korea, Rep.","Life expectancy at birth, total (years)",1999,75.3734146341463
"Korea, Rep.","Life expectancy at birth, total (years)",2000,75.8353658536585
"Korea, Rep.","Life expectancy at birth, total (years)",2001,76.3419512195122
"Korea, Rep.","Life expectancy at birth, total (years)",2002,76.8390243902439
"Korea, Rep.","Life expectancy at birth, total (years)",2003,77.250243902439
"Korea, Rep.","Life expectancy at birth, total (years)",2004,77.8465853658537
"Korea, Rep.","Life expectancy at birth, total (years)",2005,78.4326829268293
"Korea, Rep.","Life expectancy at birth, total (years)",2006,78.9692682926829
"Korea, Rep.","Life expectancy at birth, total (years)",2007,79.3495121951219
"Korea, Rep.","Life expectancy at birth, total (years)",2008,79.8326829268293
"Korea, Rep.","Life expectancy at birth, total (years)",2009,80.2973170731707
"Korea, Rep.","Life expectancy at birth, total (years)",2010,80.5512195121951
Lao PDR,"Life expectancy at birth, total (years)",1990,53.5520731707317
Lao PDR,"Life expectancy at birth, total (years)",1991,54.0527073170732
Lao PDR,"Life expectancy at birth, total (years)",1992,54.5564390243903
Lao PDR,"Life expectancy at birth, total (years)",1993,55.0678292682927
Lao PDR,"Life expectancy at birth, total (years)",1994,55.5874634146342
Lao PDR,"Life expectancy at birth, total (years)",1995,56.1172926829268
Lao PDR,"Life expectancy at birth, total (years)",1996,56.6568292682927
Lao PDR,"Life expectancy at birth, total (years)",1997,57.2034390243903
Lao PDR,"Life expectancy at birth, total (years)",1998,57.7575609756098
Lao PDR,"Life expectancy at birth, total (years)",1999,58.3161707317073
Lao PDR,"Life expectancy at birth, total (years)",2000,58.879243902439
Lao PDR,"Life expectancy at birth, total (years)",2001,59.4482926829268
Lao PDR,"Life expectancy at birth, total (years)",2002,60.0218292682927
Lao PDR,"Life expectancy at birth, total (years)",2003,60.5963902439024
Lao PDR,"Life expectancy at birth, total (years)",2004,61.1694390243903
Lao PDR,"Life expectancy at birth, total (years)",2005,61.734512195122
Lao PDR,"Life expectancy at birth, total (years)",2006,62.2886341463415
Lao PDR,"Life expectancy at birth, total (years)",2007,62.8272682926829
Lao PDR,"Life expectancy at birth, total (years)",2008,63.3489024390244
Lao PDR,"Life expectancy at birth, total (years)",2009,63.8510487804878
Lao PDR,"Life expectancy at birth, total (years)",2010,64.3336341463415
"Macao SAR, China","Life expectancy at birth, total (years)",1990,75.2769756097561
"Macao SAR, China","Life expectancy at birth, total (years)",1991,75.5307804878049
"Macao SAR, China","Life expectancy at birth, total (years)",1992,75.7796097560976
"Macao SAR, China","Life expectancy at birth, total (years)",1993,76.0244146341464
"Macao SAR, China","Life expectancy at birth, total (years)",1994,76.265243902439
"Macao SAR, China","Life expectancy at birth, total (years)",1995,76.5020731707317
"Macao SAR, China","Life expectancy at birth, total (years)",1996,76.7344146341463
"Macao SAR, China","Life expectancy at birth, total (years)",1997,76.962756097561
"Macao SAR, China","Life expectancy at birth, total (years)",1998,77.1866097560976
"Macao SAR, China","Life expectancy at birth, total (years)",1999,77.4069756097561
"Macao SAR, China","Life expectancy at birth, total (years)",2000,77.6228292682927
"Macao SAR, China","Life expectancy at birth, total (years)",2001,77.8346585365854
"Macao SAR, China","Life expectancy at birth, total (years)",2002,78.0419756097561
"Macao SAR, China","Life expectancy at birth, total (years)",2003,78.2462926829268
"Macao SAR, China","Life expectancy at birth, total (years)",2004,78.4481219512195
"Macao SAR, China","Life expectancy at birth, total (years)",2005,78.6490243902439
"Macao SAR, China","Life expectancy at birth, total (years)",2006,78.8515609756098
"Macao SAR, China","Life expectancy at birth, total (years)",2007,79.056243902439
"Macao SAR, China","Life expectancy at birth, total (years)",2008,79.2646097560976
"Macao SAR, China","Life expectancy at birth, total (years)",2009,79.4761707317073
"Macao SAR, China","Life expectancy at birth, total (years)",2010,79.6903902439024
Malaysia,"Life expectancy at birth, total (years)",1990,70.7574878048781
Malaysia,"Life expectancy at birth, total (years)",1991,70.9888780487805
Malaysia,"Life expectancy at birth, total (years)",1992,71.2142926829268
Malaysia,"Life expectancy at birth, total (years)",1993,71.4352195121951
Malaysia,"Life expectancy at birth, total (years)",1994,71.6506585365854
Malaysia,"Life expectancy at birth, total (years)",1995,71.8631219512195
Malaysia,"Life expectancy at birth, total (years)",1996,72.0726097560976
Malaysia,"Life expectancy at birth, total (years)",1997,72.2791219512195
Malaysia,"Life expectancy at birth, total (years)",1998,72.4816585365854
Malaysia,"Life expectancy at birth, total (years)",1999,72.6792195121951
Malaysia,"Life expectancy at birth, total (years)",2000,72.8677804878049
Malaysia,"Life expectancy at birth, total (years)",2001,73.0433170731707
Malaysia,"Life expectancy at birth, total (years)",2002,73.2038292682927
Malaysia,"Life expectancy at birth, total (years)",2003,73.3492926829268
Malaysia,"Life expectancy at birth, total (years)",2004,73.4812195121951
Malaysia,"Life expectancy at birth, total (years)",2005,73.6006097560976
Malaysia,"Life expectancy at birth, total (years)",2006,73.7114390243903
Malaysia,"Life expectancy at birth, total (years)",2007,73.8182682926829
Malaysia,"Life expectancy at birth, total (years)",2008,73.9260731707317
Malaysia,"Life expectancy at birth, total (years)",2009,74.0384146341463
Malaysia,"Life expectancy at birth, total (years)",2010,74.1577804878049
Maldives,"Life expectancy at birth, total (years)",1990,61.418512195122
Maldives,"Life expectancy at birth, total (years)",1991,62.2582195121951
Maldives,"Life expectancy at birth, total (years)",1992,63.0932926829268
Maldives,"Life expectancy at birth, total (years)",1993,63.9194634146342
Maldives,"Life expectancy at birth, total (years)",1994,64.737756097561
Maldives,"Life expectancy at birth, total (years)",1995,65.5604878048781
Maldives,"Life expectancy at birth, total (years)",1996,66.4037073170732
Maldives,"Life expectancy at birth, total (years)",1997,67.2780487804878
Maldives,"Life expectancy at birth, total (years)",1998,68.1838292682927
Maldives,"Life expectancy at birth, total (years)",1999,69.1146097560976
Maldives,"Life expectancy at birth, total (years)",2000,70.0597073170732
Maldives,"Life expectancy at birth, total (years)",2001,71.0055853658536
Maldives,"Life expectancy at birth, total (years)",2002,71.9291951219512
Maldives,"Life expectancy at birth, total (years)",2003,72.8073414634146
Maldives,"Life expectancy at birth, total (years)",2004,73.6175853658537
Maldives,"Life expectancy at birth, total (years)",2005,74.3323414634147
Maldives,"Life expectancy at birth, total (years)",2006,74.9268536585366
Maldives,"Life expectancy at birth, total (years)",2007,75.3997073170732
Maldives,"Life expectancy at birth, total (years)",2008,75.7595365853659
Maldives,"Life expectancy at birth, total (years)",2009,76.0186585365854
Maldives,"Life expectancy at birth, total (years)",2010,76.2004878048781
Marshall Islands,"Life expectancy at birth, total (years)",1999,67.5048780487805
Marshall Islands,"Life expectancy at birth, total (years)",2000,65.2390243902439
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",1990,66.1975853658537
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",1991,66.3101219512195
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",1992,66.4226585365854
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",1993,66.5357073170732
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",1994,66.648243902439
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",1995,66.759756097561
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",1996,66.8677073170732
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",1997,66.9716097560976
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",1998,67.0729024390244
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",1999,67.1726341463415
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2000,67.275243902439
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2001,67.3842682926829
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2002,67.5037317073171
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2003,67.6351463414634
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2004,67.7760243902439
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2005,67.9243658536586
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2006,68.0741951219512
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2007,68.2204878048781
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2008,68.3592682926829
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2009,68.4895365853659
"Micronesia, Fed. Sts.","Life expectancy at birth, total (years)",2010,68.6122682926829
Mongolia,"Life expectancy at birth, total (years)",1990,60.267756097561
Mongolia,"Life expectancy at birth, total (years)",1991,60.488243902439
Mongolia,"Life expectancy at birth, total (years)",1992,60.6723658536585
Mongolia,"Life expectancy at birth, total (years)",1993,60.8431951219512
Mongolia,"Life expectancy at birth, total (years)",1994,61.0155853658537
Mongolia,"Life expectancy at birth, total (years)",1995,61.2105853658537
Mongolia,"Life expectancy at birth, total (years)",1996,61.4480487804878
Mongolia,"Life expectancy at birth, total (years)",1997,61.7364634146342
Mongolia,"Life expectancy at birth, total (years)",1998,62.0795365853659
Mongolia,"Life expectancy at birth, total (years)",1999,62.475756097561
Mongolia,"Life expectancy at birth, total (years)",2000,62.9138780487805
Mongolia,"Life expectancy at birth, total (years)",2001,63.3763658536585
Mongolia,"Life expectancy at birth, total (years)",2002,63.8418292682927
Mongolia,"Life expectancy at birth, total (years)",2003,64.2962682926829
Mongolia,"Life expectancy at birth, total (years)",2004,64.7349512195122
Mongolia,"Life expectancy at birth, total (years)",2005,65.1669268292683
Mongolia,"Life expectancy at birth, total (years)",2006,65.6060975609756
Mongolia,"Life expectancy at birth, total (years)",2007,66.0681707317073
Mongolia,"Life expectancy at birth, total (years)",2008,66.5599268292683
Mongolia,"Life expectancy at birth, total (years)",2009,67.0768048780488
Mongolia,"Life expectancy at birth, total (years)",2010,67.6038292682927
Myanmar,"Life expectancy at birth, total (years)",1990,58.6941707317073
Myanmar,"Life expectancy at birth, total (years)",1991,59.0484878048781
Myanmar,"Life expectancy at birth, total (years)",1992,59.3963170731707
Myanmar,"Life expectancy at birth, total (years)",1993,59.7391707317073
Myanmar,"Life expectancy at birth, total (years)",1994,60.0770487804878
Myanmar,"Life expectancy at birth, total (years)",1995,60.4114390243902
Myanmar,"Life expectancy at birth, total (years)",1996,60.7459024390244
Myanmar,"Life expectancy at birth, total (years)",1997,61.0799024390244
Myanmar,"Life expectancy at birth, total (years)",1998,61.4144390243902
Myanmar,"Life expectancy at birth, total (years)",1999,61.7489756097561
Myanmar,"Life expectancy at birth, total (years)",2000,62.078
Myanmar,"Life expectancy at birth, total (years)",2001,62.3989512195122
Myanmar,"Life expectancy at birth, total (years)",2002,62.7073170731707
Myanmar,"Life expectancy at birth, total (years)",2003,63.0020731707317
Myanmar,"Life expectancy at birth, total (years)",2004,63.2832195121951
Myanmar,"Life expectancy at birth, total (years)",2005,63.5552682926829
Myanmar,"Life expectancy at birth, total (years)",2006,63.824243902439
Myanmar,"Life expectancy at birth, total (years)",2007,64.0936829268293
Myanmar,"Life expectancy at birth, total (years)",2008,64.3676097560976
Myanmar,"Life expectancy at birth, total (years)",2009,64.6435609756098
Myanmar,"Life expectancy at birth, total (years)",2010,64.917487804878
Nepal,"Life expectancy at birth, total (years)",1990,54.1947317073171
Nepal,"Life expectancy at birth, total (years)",1991,55.0586341463415
Nepal,"Life expectancy at birth, total (years)",1992,55.924487804878
Nepal,"Life expectancy at birth, total (years)",1993,56.7852926829268
Nepal,"Life expectancy at birth, total (years)",1994,57.6330975609756
Nepal,"Life expectancy at birth, total (years)",1995,58.4644146341464
Nepal,"Life expectancy at birth, total (years)",1996,59.2772926829268
Nepal,"Life expectancy at birth, total (years)",1997,60.0716829268293
Nepal,"Life expectancy at birth, total (years)",1998,60.8476097560976
Nepal,"Life expectancy at birth, total (years)",1999,61.6000975609756
Nepal,"Life expectancy at birth, total (years)",2000,62.3266341463415
Nepal,"Life expectancy at birth, total (years)",2001,63.0221951219512
Nepal,"Life expectancy at birth, total (years)",2002,63.6868048780488
Nepal,"Life expectancy at birth, total (years)",2003,64.3204390243903
Nepal,"Life expectancy at birth, total (years)",2004,64.9225853658537
Nepal,"Life expectancy at birth, total (years)",2005,65.4942926829268
Nepal,"Life expectancy at birth, total (years)",2006,66.0360731707317
Nepal,"Life expectancy at birth, total (years)",2007,66.5519268292683
Nepal,"Life expectancy at birth, total (years)",2008,67.0453658536585
Nepal,"Life expectancy at birth, total (years)",2009,67.5183902439025
Nepal,"Life expectancy at birth, total (years)",2010,67.9714878048781
New Caledonia,"Life expectancy at birth, total (years)",1990,70.4853658536585
New Caledonia,"Life expectancy at birth, total (years)",1991,70.3585365853659
New Caledonia,"Life expectancy at birth, total (years)",1992,71.6146341463415
